time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2021-02-12T00:00:00.0000000Z;2021-02-13T00:00:00.0000000Z;2021-02-12T00:01:00.0000000Z;2021-02-12T23:59:00.0000000Z;1791.6453499622487;1880.2588876629159;1741.9162983512547;1845.1348222552695
2021-02-13T00:00:00.0000000Z;2021-02-14T00:00:00.0000000Z;2021-02-13T00:01:00.0000000Z;2021-02-13T23:59:00.0000000Z;1851.7872932706655;1875.453205949574;1769.3478500606884;1816.5907917321547
2021-02-14T00:00:00.0000000Z;2021-02-15T00:00:00.0000000Z;2021-02-14T00:01:00.0000000Z;2021-02-14T23:59:00.0000000Z;1819.155041171818;1851.7554450521457;1788.2144862919247;1804.7681641105141
2021-02-15T00:00:00.0000000Z;2021-02-16T00:00:00.0000000Z;2021-02-15T00:01:00.0000000Z;2021-02-15T23:59:00.0000000Z;1805.7072973632687;1837.6041478283219;1673.5160868756043;1782.697180656113
2021-02-16T00:00:00.0000000Z;2021-02-17T00:00:00.0000000Z;2021-02-16T00:01:00.0000000Z;2021-02-16T23:59:00.0000000Z;1783.1724043181027;1825.5467867986608;1725.8076106782748;1780.5033418922862
2021-02-17T00:00:00.0000000Z;2021-02-18T00:00:00.0000000Z;2021-02-17T00:01:00.0000000Z;2021-02-17T23:59:00.0000000Z;1784.801229282747;1855.0769160444881;1735.1760555055416;1852.0191439644402
2021-02-18T00:00:00.0000000Z;2021-02-19T00:00:00.0000000Z;2021-02-18T00:01:00.0000000Z;2021-02-18T23:59:00.0000000Z;1853.230375130099;1950.700942813809;1853.230375130099;1933.2286602921288
2021-02-19T00:00:00.0000000Z;2021-02-20T00:00:00.0000000Z;2021-02-19T00:01:00.0000000Z;2021-02-19T23:59:00.0000000Z;1943.047252777;1974.2929694807497;1893.3274165287935;1959.0357832199056
2021-02-20T00:00:00.0000000Z;2021-02-21T00:00:00.0000000Z;2021-02-20T00:01:00.0000000Z;2021-02-20T23:59:00.0000000Z;1959.8575394447162;2040.1443714858221;1818.6880516885926;1919.5031267365812
2021-02-21T00:00:00.0000000Z;2021-02-22T00:00:00.0000000Z;2021-02-21T00:01:00.0000000Z;2021-02-21T23:59:00.0000000Z;1915.005506508852;1975.3641930245024;1886.9787071579171;1935.778229513559
2021-02-22T00:00:00.0000000Z;2021-02-23T00:00:00.0000000Z;2021-02-22T00:01:00.0000000Z;2021-02-22T23:59:00.0000000Z;1937.4717304579785;1937.4717304579785;1567.6699334642103;1779.528864346522
2021-02-23T00:00:00.0000000Z;2021-02-24T00:00:00.0000000Z;2021-02-23T00:01:00.0000000Z;2021-02-23T23:59:00.0000000Z;1779.7513960068532;1780.1464759063049;1360.9076153350777;1575.4373495903428
2021-02-24T00:00:00.0000000Z;2021-02-25T00:00:00.0000000Z;2021-02-24T00:01:00.0000000Z;2021-02-24T23:59:00.0000000Z;1581.4000716488124;1718.080945449444;1505.8967262485342;1632.4143910719108
2021-02-25T00:00:00.0000000Z;2021-02-26T00:00:00.0000000Z;2021-02-25T00:01:00.0000000Z;2021-02-25T23:59:00.0000000Z;1634.664049079263;1673.189846746785;1464.1752222492719;1468.4124033066391
